number_of_total_atoms,percent_atom_al,percent_atom_ga,percent_atom_in,lattice_vector_1_ang,lattice_vector_2_ang,lattice_vector_3_ang,lattice_angle_alpha_degree,lattice_angle_beta_degree,lattice_angle_gamma_degree,formation_energy_ev_natom,bandgap_energy_ev,avg_rs_max,avg_rCovalent,avg_vIonic,avg_electronegativity,avg_rp_max,avg_LUMO,avg_IP,avg_rd_max,avg_EA,avg_HOMO,avg_rIonic,avg_vCovalent,avg_mass,lattice_angle_alpha_degree_r,lattice_angle_beta_degree_r,lattice_angle_gamma_degree_r,vol,atomic_density,SG_33,SG_194,SG_227,SG_167,SG_12,SG_206,Al_coord, Al_O_mean, Ga_coord, Ga_O_mean, In_coord, In_O_mean, O_coord
80.0,0.4375,0.5625,0.0,9.2204,9.22,9.2199,90.0047,90.0046,89.9954,0.1075,3.1532,1.05125,1.215625,1.5979219179375,1.7225,1.404375,0.234125,-5.8014875,2.575625,-0.1729375,-2.7166875,0.686875,7.5250461495000005,51.0236106375,1.5708783572697402,1.5708766119404882,1.5707160416493051,783.8029424623477,0.10206647062165504,0,0,0,0,0,1,6.0,1.98916604808,6.0,1.98755778335,0.0,0.0,4.0
30.0,0.5,0.1667,0.3333,5.1087,5.1084,13.7499,89.9929,90.0076,120.0013,0.3184,2.4325,1.09333,1.2816599999999998,2.1102470927081995,1.700001,1.434998,0.4373145,-5.70550936,2.561674,-0.25032652,-2.7318316000000005,0.75166,8.975807727786199,63.3824328,1.5706724084180048,1.5709289718180481,2.094417791673472,310.75617966286774,0.09653870771788453,0,0,0,1,0,0,6.0,2.04395228946,6.0,2.04395228433,6.0,2.04395229202,4.0
80.0,0.9062,0.0938,0.0,6.1007,6.1003,23.4176,90.0099,90.0003,120.0058,0.1958,3.7939,1.116868,1.2109379999999998,1.3398889611078,1.62876,1.484054,0.3456756,-5.783583160000001,3.02089,-0.24239884,-2.700283,0.672814,7.438098103697599,30.99068767932,1.5709691143908442,1.5708015627826524,2.094496331489811,754.7071831722243,0.10600137614132656,0,1,0,0,0,0,5.448275862068965,1.925393825,6.0,2.02915126894,0.0,0.0,3.6666666666666665
30.0,0.5,0.5,0.0,4.936,4.9356,13.3762,89.9923,90.0089,120.0009,0.0655,3.7204,1.06,1.215,1.5635138535,1.71,1.415,0.249,-5.7991,2.635,-0.1822,-2.7145,0.685,7.51345184,48.352269299999996,1.5706619364424932,1.5709516610983238,2.094410810356464,282.2113960343946,0.10630329044665418,0,0,0,1,0,0,6.0,1.97927189742,6.0,1.97927189742,0.0,0.0,4.0
80.0,0.5312,0.0312,0.4375,10.4814,8.9557,9.5844,90.0034,90.0005,90.0006,0.2363,1.9785,1.108019,1.302066,2.2638126122709,1.690454,1.446421,0.5036001,-5.67447634,2.568174,-0.27623803,-2.7358848,0.7714939999999999,9.426437396191,66.74082590431999,1.5708556679894643,1.5708050534411566,1.5708067987704086,899.6710834662796,0.0889213863490795,1,0,0,0,0,0,5.294117647058823,2.0389085525999997,4.0,1.9073364753599997,5.285714285714286,2.0365382991599996,3.5
30.0,0.3333,0.6667,0.0,4.9772,4.9768,13.4593,89.9952,90.0061,120.0005,0.0668,3.2915,1.036662,1.216667,1.6552870429676998,1.7433400000000001,1.386661,0.2093254,-5.80546794,2.476635,-0.15749505999999994,-2.7203345000000003,0.690001,7.544376182298398,55.477270915380004,1.5707125509908009,1.5709027918792682,2.094403829039455,288.726199989794,0.10390466816333416,0,0,0,1,0,0,6.0,1.99441639972,6.0,1.99441641977,0.0,0.0,4.0
40.0,0.5,0.25,0.25,10.2359,5.8895,14.5509,95.3405,94.6471,30.2148,0.3437,1.817,1.085,1.265,1.973604792,1.7025,1.43,0.39025,-5.7288999999999985,2.58,-0.2333,-2.7275,0.735,8.6103284435,59.6260193,1.664005635497654,1.6519035224643248,0.5273477428315826,439.52401231186593,0.09100754197615453,0,0,1,0,0,0,5.25,2.00562490022,5.0,1.9859074742299998,6.0,2.05413226023,3.583333333333333
40.0,0.6875,0.0,0.3125,5.9433,5.9434,14.6025,90.0001,89.9967,120.0005,0.3996,1.6712,1.1175,1.2756249999999998,1.9729033333125001,1.663125,1.465625,0.4701875,-5.7041875,2.744375,-0.2738625,-2.7241875,0.7418750000000001,8.849764665875,54.4304327875,1.5707980721241486,1.5707387309295808,2.094403829039455,446.7023839011684,0.08954507842709405,0,0,1,0,0,0,5.636363636363638,2.04082172393,0.0,0.0,5.2,2.0242014683700003,3.6666666666666665
80.0,0.0,0.1875,0.8125,6.9838,6.9832,25.1446,90.0102,89.9856,119.9852,0.1251,0.8648,1.07125,1.3825,3.171573919125,1.785625,1.37875,0.5890625,-5.59005,1.98125,-0.274175,-2.7742500000000003,0.8625,11.171055277375,106.3626875,1.5709743503786,1.5705449993826095,2.0941367936639006,1062.1512673317523,0.07531883871961978,0,1,0,0,0,0,0.0,0.0,5.0,2.0339133285099997,5.615384615384616,2.2012077359999997,3.6666666666666665
80.0,0.1875,0.4375,0.375,6.5994,6.5991,24.44,90.0069,90.0025,119.9914,0.3761,1.1251,1.05375,1.293125,2.3506905834375003,1.76125,1.384375,0.3865,-5.7057375000000015,2.255625,-0.2125375,-2.7449375000000003,0.769375,9.21673829275,78.61960098750002,1.5709167545132843,1.5708399600261964,2.0942450040775245,921.8465147815823,0.08678234252364103,0,1,0,0,0,0,5.833333333333332,2.14319261712,5.428571428571429,2.05417860939,5.416666666666668,2.05135915879,3.6666666666666665
80.0,0.9062,0.0312,0.0625,9.8901,8.4916,9.1232,90.0055,90.0023,90.0012,0.0951,4.1075,1.123019,1.223316,1.4422278178958998,1.626704,1.487671,0.38097509999999996,-5.765451340000001,3.006924,-0.25516303,-2.7032597999999997,0.6852440000000001,7.711556633940999,33.802152879320005,1.5708923199037559,1.5708364693676926,1.5708172707459205,766.1916317777707,0.10441252120488248,1,0,0,0,0,0,5.241379310344827,1.92677577681,4.0,1.8076325625099998,6.0,1.9879736695400003,3.5
80.0,0.5312,0.2812,0.1875,9.3473,9.3469,9.347,90.0029,90.0034,89.9974,0.2022,2.7804,1.083019,1.252066,1.8537216737709,1.6979540000000002,1.4314209999999998,0.36235009999999995,-5.74467634,2.623174,-0.22513803,-2.7228847999999997,0.7214940000000001,8.329560792691,55.46707590431999,1.5708469413432042,1.5708556679894643,1.5707509482343447,816.6312945998224,0.09796342673740267,0,0,0,0,0,1,6.0,2.01602232145,6.0,2.01350496933,6.0,2.01778551699,4.0
80.0,0.4375,0.2812,0.2812,24.3927,6.202000000000001,6.0758,89.9997,104.5965,90.0001,0.1201,1.9132,1.079271,1.2717429999999998,2.0590083277254,1.7138830000000003,1.421114,0.39299,-5.72194472,2.513545,-0.23040397,-2.7310367,0.743045,8.7580523324852,63.69735233750001,1.5707910908071407,1.8255533110622488,1.5707980721241486,889.5018838352343,0.0899379770339179,0,0,0,0,1,0,4.571428571428571,1.9415419154299998,4.888888888888889,1.9669274493,5.777777777777778,2.02316617049,3.333333333333333
80.0,0.125,0.4688,0.4062,6.6429,6.6426,24.5273,90.0041,90.0011,119.9904,0.3487,0.9185,1.0481200000000002,1.29999,2.4362779969998,1.772814,1.375622,0.389253,-5.69936404,2.1893860000000003,-0.20965228,-2.7487473999999996,0.77749,9.365222802366803,82.697906325,1.5708678852942282,1.5708155254166685,2.0942275507850043,937.3854161508928,0.08534376428480966,0,1,0,0,0,0,5.5,2.0825629976299997,5.533333333333332,2.09027012768,5.461538461538462,2.0735532540599997,3.6666666666666665
40.0,0.0,0.1875,0.8125,5.5728,9.4822,10.1054,89.9994,89.9967,90.0,0.1365,0.8761,1.07125,1.3825,3.171573919125,1.785625,1.37875,0.5890625,-5.59005,1.98125,-0.274175,-2.7742500000000003,0.8625,11.171055277375,106.3626875,1.5707858548193845,1.5707387309295808,1.5707963267948966,533.9936300834803,0.07490726058613606,1,0,0,0,0,0,0.0,0.0,4.333333333333333,2.07202693596,5.461538461538462,2.1700523606099997,3.5
80.0,0.0,0.8125,0.1875,6.5234,6.5234,24.3401,89.9947,90.0054,119.9916,0.1439,1.6164,1.00875,1.2574999999999998,2.1463465728749997,1.804375,1.34125,0.2359375,-5.76555,2.1187500000000004,-0.146425,-2.741750000000001,0.7375,8.428863768625,78.1783125,1.5707038243445408,1.570890574574504,2.094248494736028,897.0936035867726,0.08917687037355171,0,1,0,0,0,0,0.0,0.0,5.384615384615384,2.02522066951,6.0,2.15511161312,3.6666666666666665
40.0,0.0,0.25,0.75,5.5382,9.4298,10.0524,89.9992,89.9972,90.0,0.1453,0.9518,1.0650000000000002,1.37,3.0690511844999997,1.7875,1.375,0.55375,-5.6076000000000015,1.995,-0.2614,-2.7710000000000004,0.8500000000000001,10.8968361265,103.54425,1.570782364160881,1.5707474575758409,1.5707963267948966,524.9777267240145,0.07619370873048174,1,0,0,0,0,0,0.0,0.0,4.75,2.0936054693,5.416666666666668,2.15694549113,3.5
30.0,0.3333,0.6667,0.0,4.9772,4.9768,13.4593,89.9952,90.0061,120.0005,0.0774,3.2055,1.036662,1.216667,1.6552870429676998,1.7433400000000001,1.386661,0.2093254,-5.80546794,2.476635,-0.15749505999999994,-2.7203345000000003,0.690001,7.544376182298398,55.477270915380004,1.5707125509908009,1.5709027918792682,2.094403829039455,288.726199989794,0.10390466816333416,0,0,0,1,0,0,6.0,1.99441640727,6.0,1.994416416,0.0,0.0,4.0
80.0,0.875,0.125,0.0,9.0371,9.0364,9.0366,90.0029,90.0038,89.9985,0.0866,4.53,1.1124999999999998,1.21125,1.357065466875,1.6350000000000002,1.47875,0.33825,-5.784775,2.99125,-0.237775,-2.701375,0.6737500000000001,7.443885982999999,32.324221275,1.5708469413432042,1.5708626493064723,1.5707701468561168,737.9545114650067,0.10840776600332977,0,0,0,0,0,1,6.0,1.947823139,6.0,1.95492636004,0.0,0.0,4.0
80.0,0.2188,0.4062,0.375,9.6445,9.6443,9.6443,90.0029,90.0029,89.9965,0.1912,1.7838,1.058132,1.292812,2.3334590247672,1.75499,1.3896959999999998,0.3939494,-5.70454184,2.28536,-0.21717616,-2.743842,0.768436,9.210931862552401,77.28179324568,1.5708469413432042,1.5708469413432042,1.5707352402710768,897.059269183113,0.08918028356459681,0,0,0,0,0,1,6.0,2.07501946572,6.0,2.08230715948,6.0,2.07975653863,4.0
30.0,0.5,0.5,0.0,4.936,4.9356,13.3762,89.9923,90.0089,120.0009,0.0654,3.7026,1.06,1.215,1.5635138535,1.71,1.415,0.249,-5.7991,2.635,-0.1822,-2.7145,0.685,7.51345184,48.352269299999996,1.5706619364424932,1.5709516610983238,2.094410810356464,282.2113960343946,0.10630329044665418,0,0,0,1,0,0,6.0,1.97927189241,6.0,1.97927190243,0.0,0.0,4.0
80.0,0.0,0.1562,0.8438,10.1518,10.1518,10.152,90.0012,90.001,89.9983,0.0542,0.9876,1.07438,1.38876,3.2229173046252,1.7846860000000002,1.380628,0.606747,-5.58126096,1.974364,-0.28057272,-2.7758776000000003,0.8687600000000001,11.3083842281332,107.774161,1.5708172707459205,1.570813780087417,1.5707666561976128,1046.2554061231351,0.07646316523843574,0,0,0,0,0,1,0.0,0.0,6.0,2.1738310912900003,6.0,2.19203694,4.0
30.0,0.6667,0.0833,0.25,5.0243,5.024,13.5733,89.9901,90.0106,120.0015,0.1733,3.2378,1.1083379999999998,1.2633329999999998,1.8818316025323,1.6691600000000002,1.4583389999999998,0.4299246,-5.722532060000002,2.7383649999999995,-0.25800494,-2.7216655000000003,0.729999,8.5794041012016,52.501017684619995,1.5706235391989491,1.5709813316956083,2.094421282331975,296.7117190850205,0.10110824099739626,0,0,0,1,0,0,6.0,2.0126301890200002,6.0,2.01263019926,6.0,2.01263017757,4.0
80.0,0.5312,0.4688,0.0,6.2128,6.2127,23.6991,90.0189,89.9983,120.0013,0.2406,2.7835,1.064368,1.214688,1.5463373477327995,1.7037600000000002,1.420304,0.25642560000000003,-5.79790816,2.6646400000000003,-0.18682384,-2.7134080000000003,0.684064,7.5076639606976,47.01873570432,1.5711261940235235,1.5707666561976128,2.094417791673472,792.1811844999924,0.1009869983853432,0,1,0,0,0,0,5.529411764705882,1.97380115357,5.466666666666668,1.9606982307499998,0.0,0.0,3.6666666666666665
40.0,0.6875,0.125,0.1875,10.0584,5.8243,14.3376,90.7744,90.8976,30.2899,0.3247,1.0618,1.105,1.250625,1.7678578640625,1.666875,1.458125,0.3995625,-5.7392875000000005,2.771875,-0.2483125,-2.7176875000000003,0.7168749999999999,8.301326364125,48.793557787500006,1.5843121565223406,1.5864624021607976,0.5286584850998304,423.5939175963679,0.094430062232657,0,0,1,0,0,0,5.454545454545454,1.9932761170099997,4.0,1.86131524285,5.333333333333333,1.98522270897,3.5
40.0,0.75,0.25,0.0,9.8735,5.6914,13.9587,92.5185,92.2888,30.1492,0.1428,3.2443,1.095,1.2125,1.42588159575,1.66,1.4575,0.3085,-5.78955,2.8725,-0.21925,-2.70575,0.6775,7.467074602,37.66690395000001,1.6147524440063736,1.6107434227145427,0.5262028068422744,393.5819867491815,0.10163066742556706,0,0,1,0,0,0,5.333333333333333,1.9373486498199999,5.5,1.9482418301599997,0.0,0.0,3.583333333333333
40.0,0.0,0.5,0.5,10.7409,6.1553,15.3995,99.2078,97.7281,30.2454,0.1956,1.0088,1.04,1.3199999999999998,2.658960246,1.795,1.36,0.4125,-5.6778,2.05,-0.2103,-2.758,0.8,9.799959523,92.2705,1.7315027536600307,1.7056771167182705,0.5278818135826929,506.206309377931,0.07901916522762305,0,0,1,0,0,0,0.0,0.0,5.5,2.12570826252,5.25,2.10615917283,3.583333333333333
80.0,0.75,0.25,0.0,9.0894,9.0888,9.089,90.0034,90.0041,89.9976,0.0924,4.1088,1.095,1.2125,1.42588159575,1.66,1.4575,0.3085,-5.78955,2.8725,-0.21925,-2.70575,0.6775,7.467074602,37.66690395000001,1.5708556679894643,1.5708678852942282,1.5707544388928492,750.8580893230308,0.10654476676428637,0,0,0,0,0,1,6.0,1.9579280642400003,6.0,1.9662602849900002,0.0,0.0,4.0
80.0,0.0312,0.0625,0.9062,10.1941,10.1941,10.1943,90.0007,90.0007,89.9989,0.0505,0.953,1.084889,1.4008059999999998,3.3079156192707004,1.776393,1.389543,0.6494156,-5.56196538,1.99006,-0.29794031,-2.7777572,0.880234,11.5756161284328,109.24758310431999,1.5708085440996604,1.5708085440996604,1.5707771281731249,1059.3883405622212,0.07551527323544427,0,0,0,0,0,1,6.0,2.20533369955,6.0,2.19130919701,6.0,2.19856438588,4.0
20.0,0.125,0.75,0.125,12.3794,3.1017,5.9795,90.0,104.0611,90.0001,0.1321,1.699,1.02,1.24375,1.975007709375,1.7812499999999998,1.35875,0.230375,-5.778325,2.25125,-0.152175,-2.734125,0.72125,8.13145599875,70.017192325,1.5707963267948966,1.8162088182470708,1.5707980721241486,222.71662724101463,0.08980021046366167,0,0,0,0,1,0,4.0,2.02669641325,3.5,1.96696563757,3.0,1.8873246033400002,2.333333333333333
30.0,0.5,0.5,0.0,4.936,4.9356,13.3762,89.9923,90.0089,120.0009,0.0592,3.7727,1.06,1.215,1.5635138535,1.71,1.415,0.249,-5.7991,2.635,-0.1822,-2.7145,0.685,7.51345184,48.352269299999996,1.5706619364424932,1.5709516610983238,2.094410810356464,282.2113960343946,0.10630329044665418,0,0,0,1,0,0,6.0,1.9792718967400003,6.0,1.9792718981,0.0,0.0,4.0
80.0,0.9062,0.0625,0.0312,6.1239,6.1235,23.4577,90.0089,90.00299999999999,120.0051,0.2033,3.7411,1.119889,1.2170559999999997,1.3908844323957,1.627643,1.485793,0.3632906,-5.774240380000001,3.01381,-0.24876531,-2.7016322,0.678984,7.5742276831828,32.39067937932,1.5709516610983238,1.570848686672456,2.0944841141850468,761.7659226102099,0.10501913727760097,0,1,0,0,0,0,5.448275862068965,1.9313970585,6.0,2.03583320278,6.0,2.03583320278,3.6666666666666665
30.0,0.5833,0.25,0.1667,5.0017,5.0014,13.5215,89.9914,90.0095,120.0013,0.1635,3.3411,1.088332,1.247507,1.7911034230095,1.688339,1.4391630000000002,0.3630109,-5.7491085800000015,2.677461,-0.22861854,-2.7202528999999998,0.7158410000000001,8.2293962635122,52.30924206538001,1.5706462284792249,1.570962133073836,2.094417791673472,292.92675244478266,0.10241468131407716,0,0,0,1,0,0,6.0,2.0040342541599996,6.0,2.00403425941,6.0,2.00403426539,4.0
80.0,0.5625,0.1875,0.25,6.3884,6.3881,23.997,90.0148,90.0084,119.9972,0.3670000000000001,1.4577,1.0937499999999998,1.264375,1.9391967275625,1.6900000000000002,1.440625,0.405125,-5.7265125,2.639375,-0.2425625,-2.7253125,0.7331249999999999,8.598734133999999,56.9546779625,1.5710546355241917,1.5709429344520638,2.09434623317414,848.132306726156,0.09432490587324167,0,1,0,0,0,0,5.722222222222222,2.06022765588,5.0,1.8931100648299999,5.375,1.98548812808,3.6666666666666665
20.0,0.75,0.0,0.25,12.0381,3.0478,5.9801,89.9993,104.6228,90.0002,0.2674,2.1706,1.12,1.2625,1.8359725342500002,1.6525,1.4725,0.44975,-5.71935,2.8175,-0.27035,-2.71875,0.7275,8.563951205499999,48.94065395,1.5707841094901327,1.8260123326555235,1.5707998174534008,212.30130373803883,0.09420573330382488,0,0,0,0,1,0,3.5,1.9345555756000001,0.0,0.0,3.5,1.9345555756000001,2.333333333333333
80.0,0.1562,0.0,0.8438,10.0863,10.0862,10.0865,90.0005,90.0008,89.9993,0.1125,0.875,1.096248,1.3871980000000002,3.136924669983,1.7534459999999998,1.407182,0.6439226,-5.57529412,2.122754,-0.30372156,-2.7704106,0.864074,11.279407729830801,101.09794472931999,1.5708050534411566,1.5708102894289124,1.5707841094901327,1026.1242463630142,0.0779632683698405,0,0,0,0,0,1,6.0,2.1764543748400005,0.0,0.0,6.0,2.17480928516,4.0
30.0,0.1667,0.4167,0.4167,5.2345,5.234,14.0096,89.9978,90.0022,120.0007,0.1882,1.796,1.055107,1.3017949999999998,2.4307286336610003,1.7643400000000002,1.3834739999999999,0.4051231,-5.69540452,2.226907,-0.21798923,-2.7481071000000004,0.778409,9.404316517047,81.39605718461998,1.5707579295513527,1.5708347240384404,2.09440731969796,332.4009266785765,0.0902524559716684,0,0,0,1,0,0,6.0,2.09044153845,6.0,2.09044151933,6.0,2.09044153263,4.0
80.0,0.5312,0.3125,0.1562,10.1694,8.7197,9.3458,90.0024,90.0017,90.0011,0.1712,2.651,1.079889,1.245806,1.8023782882707,1.6988930000000002,1.429543,0.3446656,-5.75346538,2.63006,-0.21874031,-2.7212572,0.715234,8.1922318419328,54.05560240432,1.5708382146969444,1.5708259973921803,1.5708155254166685,828.7305630962667,0.09653318407988663,1,0,0,0,0,0,5.294117647058823,1.9851405992299997,5.2,1.96781643653,5.2,1.9837786192099998,3.5
80.0,0.0,0.625,0.375,9.7361,9.7362,9.7359,90.0038,90.0033,89.9951,0.1432,1.4149,1.0275,1.295,2.45391477675,1.79875,1.3525,0.341875,-5.7129,2.0775,-0.18475,-2.7515,0.775,9.25152122125,86.633625,1.5708626493064723,1.5708539226602125,1.5707108056615489,922.8914311626919,0.08668408579675847,0,0,0,0,0,1,0.0,0.0,6.0,2.10087208842,6.0,2.0972993713999997,4.0
30.0,0.6667,0.0833,0.25,5.0243,5.024,13.5733,89.9901,90.0106,120.0015,0.1496,3.3346,1.1083379999999998,1.2633329999999998,1.8818316025323,1.6691600000000002,1.4583389999999998,0.4299246,-5.722532060000002,2.7383649999999995,-0.25800494,-2.7216655000000003,0.729999,8.5794041012016,52.501017684619995,1.5706235391989491,1.5709813316956083,2.094421282331975,296.7117190850205,0.10110824099739626,0,0,0,1,0,0,6.0,2.0126301906,6.0,2.01263016462,6.0,2.0126301849,4.0
80.0,0.2812,0.3125,0.4062,24.5221,6.3164,6.2360000000000015,89.9999,104.8685,90.0001,0.262,1.3577,1.0698889999999999,1.298306,2.3501014845207004,1.741393,1.402043,0.4264156,-5.692815380000001,2.33756,-0.23279031,-2.7430072,0.772734,9.3354856834328,76.01471775431999,1.5707945814656443,1.8303006066276732,1.5707980721241486,933.5616915658113,0.08569331916974919,0,0,0,0,1,0,5.111111111111111,2.01593741748,5.2,2.02189820001,4.769230769230768,1.9909405875400001,3.333333333333333
80.0,0.6562,0.3438,0.0,6.1745,6.1743,23.6052,90.0183,89.99799999999998,120.0028,0.1893,3.1621,1.0818679999999998,1.213438,1.4775212188577995,1.6787599999999998,1.441554,0.2861756,-5.79313316,2.7833900000000003,-0.20534884,-2.7090330000000002,0.6803140000000001,7.4844753416976,41.67605302932,1.5711157220480114,1.5707614202098563,2.094443971612251,779.3195258928624,0.10265365789256264,0,1,0,0,0,0,5.3809523809523805,1.9317673993200002,5.727272727272728,2.00206081193,0.0,0.0,3.6666666666666665
30.0,0.8333,0.1667,0.0,4.8534,4.8532,13.2099,89.9864,90.0145,120.0016,0.0294,4.8946,1.106662,1.211667,1.3800225274677,1.6433400000000002,1.471661,0.32832540000000004,-5.78636794,2.951635,-0.23159506,-2.7028345000000003,0.6750010000000001,7.4516217062984,34.10654021538,1.5705589620166254,1.571049399536436,2.0944230276612275,269.4619304191342,0.11133298107579256,0,0,0,1,0,0,6.0,1.9515612431099998,6.0,1.95156124009,0.0,0.0,4.0
30.0,0.5,0.5,0.0,4.936,4.9356,13.3762,89.9923,90.0089,120.0009,0.0579,3.7032,1.06,1.215,1.5635138535,1.71,1.415,0.249,-5.7991,2.635,-0.1822,-2.7145,0.685,7.51345184,48.352269299999996,1.5706619364424932,1.5709516610983238,2.094410810356464,282.2113960343946,0.10630329044665418,0,0,0,1,0,0,6.0,1.97927190243,6.0,1.97927189241,0.0,0.0,4.0
80.0,0.625,0.0,0.375,9.4743,9.4738,9.4741,90.0013,90.0022,89.9993,0.2741,2.4442,1.115,1.2887499999999998,2.109834132375,1.67375,1.45875,0.490625,-5.689025000000001,2.67125,-0.277375,-2.729625,0.7562500000000001,9.13557812625,59.920211625,1.5708190160751725,1.5708347240384404,1.5707841094901327,850.3726983762784,0.09407639750518082,0,0,0,0,0,1,6.0,2.04303078534,0.0,0.0,6.0,2.0430289025299997,4.0
80.0,0.5,0.5,0.0,9.1942,9.1938,9.1937,90.0044,90.0045,89.9959,0.094,3.4391,1.06,1.215,1.5635138535,1.71,1.415,0.249,-5.7991,2.635,-0.1822,-2.7145,0.685,7.51345184,48.352269299999996,1.5708731212819844,1.5708748666112362,1.570724768295565,777.1401074476222,0.10294154069945724,0,0,0,0,0,1,6.0,1.97628805789,6.0,1.9889346108900001,0.0,0.0,4.0
40.0,0.9375,0.0625,0.0,4.9031,8.4267,9.0582,90.0055,90.0024,90.0013,0.0408,4.4323,1.12125,1.2106249999999998,1.3226574024375,1.6225,1.489375,0.353125,-5.7823875000000005,3.050625,-0.2470375,-2.6991875,0.671875,7.432291673499999,29.6528799375,1.5708923199037559,1.5708382146969444,1.5708190160751725,374.2572194321805,0.1068783657952881,1,0,0,0,0,0,5.333333333333333,1.9193020375,4.0,1.7935826702200002,0.0,0.0,3.5
60.0,0.0,0.375,0.625,10.7676,5.3833,14.3264,89.9994,89.9993,120.0007,0.1475,1.2065,1.0525,1.345,2.86400571525,1.79125,1.3675,0.483125,-5.6427,2.0225,-0.23585,-2.7645,0.825,10.34839782475,97.907375,1.5707858548193845,1.5707841094901327,2.09440731969796,719.1709519550703,0.0834293985830346,0,0,0,1,0,0,0.0,0.0,6.0,2.1454098333,6.0,2.1454109796700003,4.0
80.0,0.4062,0.2812,0.3125,9.5105,9.5102,9.5103,90.0026,90.0029,89.9974,0.211,2.2321,1.078019,1.2783159999999998,2.1275832718958996,1.7192040000000002,1.417671,0.40322509999999995,-5.71435134,2.4769240000000003,-0.23216303,-2.7337598,0.7502439999999999,8.901187713440997,66.44663357932001,1.5708417053554484,1.5708469413432042,1.5707509482343447,860.1757911751207,0.09300424497033193,0,0,0,0,0,1,6.0,2.04934292396,6.0,2.05158066043,6.0,2.05215826634,4.0
80.0,0.4062,0.25,0.3438,6.5063,6.506,24.2351,90.0137,90.0068,119.9942,0.335,1.5102,1.081248,1.284698,2.179110535233,1.718446,1.419682,0.4209226,-5.70614412,2.470254,-0.23857156,-2.7356606,0.7565740000000001,9.039277284830801,67.86507937932001,1.57103543690242,1.570915009184032,2.09429387329658,888.4826295097824,0.09004115257057953,0,1,0,0,0,0,5.538461538461538,2.05387939591,5.375,2.0164560543,5.545454545454546,2.0554311754700003,3.6666666666666665
80.0,0.4688,0.3438,0.1875,9.3735,9.3731,9.3732,90.0032,90.0035,89.9969,0.1996,2.5708,1.074481,1.2529339999999998,1.8884424409791,1.710796,1.4210790000000002,0.3475249,-5.748223660000002,2.564326,-0.21591197,-2.7256152,0.7235060000000001,8.342657792558999,58.148087695680005,1.5708521773309605,1.5708574133187163,1.5707422215880849,823.5176581875038,0.09714424360501699,0,0,0,0,0,1,6.0,2.02258413573,6.0,2.02070959317,6.0,2.0191457112299998,4.0
10.0,0.25,0.75,0.0,3.1511,3.1512,11.9553,90.012,90.0021,119.9976,0.1549,2.306,1.025,1.2175,1.70114611125,1.76,1.3725,0.1895,-5.80865,2.3975,-0.14515,-2.72325,0.6924999999999999,7.559829078,59.03763465,1.571005766305136,1.5708329787091884,2.0943532144911474,102.81103965989084,0.09726581924549148,0,1,0,0,0,0,3.0,1.91271554893,2.333333333333333,2.0141001961000002,0.0,0.0,1.6666666666666667
40.0,0.25,0.4375,0.3125,10.4313,5.9866,14.8839,97.0024,95.9219,30.2084,0.3379,0.7999,1.05625,1.2799999999999998,2.213759784375,1.750625,1.39125,0.3660625,-5.7209,2.3287500000000003,-0.209025,-2.7395,0.755,8.930924832375,73.12982215,1.6930112623365472,1.6741529797687489,0.5272360417594549,464.16707759356456,0.08617586625784979,0,0,1,0,0,0,5.0,2.0254372313099998,4.857142857142857,2.01319854104,6.0,2.09227267189,3.5
80.0,0.2812,0.3125,0.4062,24.5221,6.3164,6.2360000000000015,89.9999,104.8685,90.0001,0.1686,1.5826,1.0698889999999999,1.298306,2.3501014845207004,1.741393,1.402043,0.4264156,-5.692815380000001,2.33756,-0.23279031,-2.7430072,0.772734,9.3354856834328,76.01471775431999,1.5707945814656443,1.8303006066276732,1.5707980721241486,933.5616915658113,0.08569331916974919,0,0,0,0,1,0,4.4444444444444455,1.9636315508200002,5.0,2.0081884002,5.384615384615384,2.03364945699,3.333333333333333
20.0,0.875,0.0,0.125,11.9897,2.9951,5.8262,89.9991,104.3267,90.0002,0.2065,2.7415,1.125,1.2362499999999998,1.5621109361249998,1.63125,1.48625,0.408875,-5.749675,2.96375,-0.263325,-2.707875,0.6987500000000001,7.9923242847500005,37.961096275,1.570780618831629,1.8208444127403682,1.5707998174534008,202.71422401233693,0.0986610589239304,0,0,0,0,1,0,3.571428571428572,1.9154769480200002,0.0,0.0,3.0,1.83172503913,2.333333333333333
30.0,0.75,0.1667,0.0833,4.9172,4.917,13.3449,89.9883,90.0127,120.0015,0.0917,4.0373,1.10333,1.2291599999999998,1.5625238964581998,1.657501,1.4624979999999999,0.3555645,-5.76615936,2.854174,-0.23627652,-2.7100816000000005,0.69416,7.8325538862862,41.42331745,1.5705921232724132,1.5710179836099,2.094421282331975,279.4199810967155,0.10736526386642377,0,0,0,1,0,0,6.0,1.9727235461500001,6.0,1.97272351971,6.0,1.97272352198,4.0
80.0,0.4062,0.5938,0.0,9.2335,9.2331,9.2329,90.0048,90.0047,89.9952,0.0896,3.1987,1.0468680000000001,1.215938,1.6151534766078002,1.7287599999999999,1.399054,0.2266756,-5.80268316,2.54589,-0.16829884,-2.7177830000000003,0.6878139999999999,7.5308525796976,52.36141837932,1.5708801025989922,1.5708783572697402,1.5707125509908009,787.1400682168335,0.10163375392797612,0,0,0,0,0,1,6.0,1.9818084848400002,6.0,1.9974345046000002,0.0,0.0,4.0
