Al_coord, Al_O_mean, Ga_coord, Ga_O_mean, In_coord, In_O_mean, O_coord
5.285714285714286,1.99954427822,5.5,2.04986361513,5.666666666666667,2.08636979586,3.6666666666666665
5.076923076923077,1.93769222773,4.947368421052632,1.92824194654,0,0,3.3333333333333335
4.5,1.96115260711,4.571428571428571,1.96730871484,5.6923076923076925,2.04367772688,3.3333333333333335
0,0,6.0,2.19192466496,6.0,2.21378641935,4.0
5.333333333333333,2.00346238576,5.2727272727272725,1.98277615055,5.0,1.97464976478,3.5
6.0,2.11177256897,6.0,2.11087224324,6.0,2.11418553394,4.0
4.8,2.03605681825,6.0,2.1217636439,5.333333333333333,2.07942357776,3.5
6.0,2.00280094362,6.0,2.02345262301,0,0,4.0
6.0,2.03456267502,6.0,2.03672806342,6.0,2.04062109367,4.0
5.35,1.98453812274,5.166666666666667,1.97332858677,5.0,1.95658279869,3.5
6.0,2.14523115106,0,0,6.0,2.14980040018,4.0
6.0,2.067705135,6.0,2.06770513222,6.0,2.06770514182,4.0
6.0,2.1765800737,6.0,2.1812229964,6.0,2.18431524165,4.0
6.0,1.97170066672,6.0,1.97170066254,0,0,4.0
0,0,6.0,2.1858810383,6.0,2.18588104483,4.0
5.25,1.95336461768,5.2,1.96097582529,6.0,1.97843985262,3.5
6.0,2.10446058354,0,0,6.0,2.11884019958,4.0
5.041666666666667,1.95135198682,6.0,2.02726469615,5.833333333333333,1.99813169235,3.5
6.0,1.99441640805,6.0,1.9944164156,0,0,4.0
3.6666666666666665,1.951913618,3.4,1.91418676333,0,0,2.3333333333333335
3.5,1.9189133118,3.5,1.9189133118,0,0,2.3333333333333335
6.0,1.96515316461,6.0,1.9651531739,6.0,1.9651531739,4.0
6.0,2.01664941849,6.0,2.02155889345,6.0,2.0215549859,4.0
5.454545454545454,1.98648843171,5.473684210526316,1.99064371552,6.0,2.09452587923,3.6666666666666665
5.4,2.02454567327,5.583333333333333,2.06601864096,5.5,2.0475100415,3.6666666666666665
0,0,5.0,2.04985016356,5.551724137931035,2.20401178378,3.6666666666666665
5.666666666666667,2.13944341248,5.555555555555555,2.11414637347,5.411764705882353,2.07986706592,3.6666666666666665
4.75,1.95635291335,5.333333333333333,1.99724599957,5.2,1.98870788267,3.3333333333333335
5.571428571428571,2.12595055881,5.0,2.08366863156,5.2,2.09243830439,3.5
3.6666666666666665,1.96807821773,3.25,1.91079010139,4.0,2.00531549336,2.3333333333333335
5.35,1.92764313027,5.75,2.00916192237,0,0,3.6666666666666665
5.416666666666667,2.02892038156,5.444444444444445,2.03535412813,5.636363636363637,2.07807283032,3.6666666666666665
0,0,4.8,2.10421931395,5.454545454545454,2.15918979569,3.5
6.0,1.94264786632,6.0,1.94925817584,0,0,4.0
6.0,1.98278218207,6.0,1.99057232046,6.0,1.99057223522,4.0
6.0,1.97272353998,6.0,1.97272353472,6.0,1.97272354747,4.0
5.411764705882353,1.98462170855,5.555555555555555,2.01596657001,5.666666666666667,2.03909807667,3.6666666666666665
5.2272727272727275,1.98640887337,5.0,1.9471985108,5.375,1.98711916138,3.5
4.0,2.01446072595,6.0,2.1932649282,5.5,2.16050423192,3.5833333333333335
5.5,1.97590237642,5.5,1.97590237902,0,0,3.6666666666666665
6.0,2.12732751632,6.0,2.1284617468,6.0,2.13234381515,4.0
5.833333333333333,1.96968342563,4.0,1.81774364838,0,0,3.5833333333333335
6.0,1.97380599834,6.0,1.9746189127,0,0,4.0
6.0,2.07092620756,6.0,2.07312676329,6.0,2.07385848486,4.0
5.875,2.0851770147,0,0,4.625,2.00470701656,3.5
5.0,1.98526896524,4.875,1.97598312003,5.25,2.00251410633,3.3333333333333335
5.285714285714286,1.94877896896,0,0,5.0,1.92754486542,3.5
5.0,2.12542399393,5.0,2.11810067694,5.363636363636363,2.12712556962,3.5
3.75,1.95218447994,3.25,1.88052350242,0,0,2.3333333333333335
5.6,2.01554757218,5.333333333333333,1.99761852495,5.0,1.97304809028,3.5833333333333335
5.0,2.04148216093,5.111111111111111,2.05042977535,6.0,2.11012446635,3.5833333333333335
0,0,6.0,2.16830846122,6.0,2.1797370481,4.0
5.75,2.05451013759,4.0,1.90051191795,5.2,2.01692655914,3.5
6.0,1.99847404755,6.0,1.99582636737,0,0,4.0
0,0,6.0,2.11627331079,6.0,2.11881237889,4.0
0,0,4.25,1.98312786825,5.75,2.09326031418,3.3333333333333335
5.5,1.96470792457,4.0,1.83518823199,6.0,1.9913284574,3.5
5.4,2.03252028487,6.0,2.07006397579,5.6,2.04600908688,3.6666666666666665
5.333333333333333,1.95118170842,4.0,1.82424092778,5.0,1.93342254448,3.5
5.5,2.10037306838,5.666666666666667,2.13861009083,5.333333333333333,2.05974622914,3.6666666666666665
0,0,6.0,2.12178548797,6.0,2.12178548797,4.0
5.0,2.17450190502,0,0,5.266666666666667,2.17389307984,3.5
6.0,2.14180604929,0,0,6.0,2.15094210077,4.0
0,0,5.111111111111111,2.05601791013,5.428571428571429,2.11192894876,3.5
5.4375,2.02892030467,5.75,2.09700376573,5.5,2.04315593743,3.6666666666666665
5.333333333333333,2.03937652847,5.6,2.05752580992,5.6,2.05752582416,3.6666666666666665
0,0,4.785714285714286,2.05306851881,5.611111111111111,2.1408340699,3.5
0,0,5.0,2.12458476789,5.285714285714286,2.14648996404,3.5
5.5,2.05310094357,5.357142857142857,2.01988186334,5.7,2.09681025966,3.6666666666666665
6.0,1.97272354331,6.0,1.97272351971,6.0,1.97272354747,4.0
0,0,5.6,2.16722182615,5.2727272727272725,2.14439469365,3.5833333333333335
0,0,6.0,2.07783198986,6.0,2.06900302379,4.0
6.0,2.01455040527,5.0,1.95719808373,0,0,3.5
4.0,1.88793905139,5.153846153846154,1.99140215218,4.5,1.93928740512,3.3333333333333335
5.2,1.99669358143,4.0,1.88458300978,5.6,2.02254675042,3.5
6.0,1.94610006059,6.0,1.94381701593,0,0,4.0
0,0,6.0,2.16830880945,6.0,2.1797369506,4.0
5.583333333333333,2.0775585659,5.2,2.05467217057,5.0,2.03397694149,3.5
6.0,2.05518485394,0,0,6.0,2.05518553024,4.0
6.0,2.09044153775,6.0,2.09044151338,6.0,2.09044153887,4.0
5.333333333333333,1.91930246735,4.0,1.79357407312,0,0,3.5
0,0,6.0,2.0913294486,6.0,2.09780481225,4.0
6.0,1.97428176701,6.0,1.97428143802,0,0,4.0
6.0,2.1479178323,4.75,2.08958080801,5.363636363636363,2.13389830119,3.5
6.0,1.97272354281,6.0,1.97272353699,6.0,1.97272351745,4.0
4.888888888888889,2.05787031365,5.5,2.11220969772,5.380952380952381,2.11456771314,3.5
5.222222222222222,2.03727082897,0,0,5.285714285714286,2.02528703578,3.5
5.285714285714286,1.9420790207,6.0,1.95755388856,4.666666666666667,1.8766299568,3.5
5.0,1.95169274069,5.6,1.99430851007,0,0,3.5833333333333335
6.0,2.14553721299,0,0,6.0,2.17104652677,4.0
6.0,2.07528334399,6.0,2.07528333409,6.0,2.07528332511,4.0
6.0,2.04293048137,6.0,2.04293046338,6.0,2.04293047324,4.0
6.0,2.03387809441,5.666666666666667,2.01449460194,5.0,1.96677595924,3.5833333333333335
5.5,2.18559779928,5.25,2.16862714802,5.230769230769231,2.14350500085,3.5
6.0,2.03912055942,0,0,6.0,2.04954594574,4.0
6.0,2.11669653615,6.0,2.10919476395,6.0,2.1170118117,4.0
6.0,2.18436859233,6.0,2.19367124979,6.0,2.1866943897,4.0
0,0,6.0,2.17160996379,6.0,2.18589264092,4.0
5.142857142857143,2.03398034873,5.466666666666667,2.05465493303,5.0,2.01227288902,3.5
6.0,2.0216085903,6.0,2.02323663,6.0,2.02194887295,4.0
5.636363636363637,2.04831167119,0,0,4.8,1.98557389222,3.5833333333333335
5.066666666666666,1.9721253221,4.444444444444445,1.92269337279,5.5,1.99994416803,3.3333333333333335
5.2,2.01246933277,6.0,2.0641488254,5.2,2.01248295712,3.5
6.0,2.12979571538,5.4,2.09951876222,5.6,2.0985223613,3.6666666666666665
3.6666666666666665,1.951913618,3.4,1.91418676333,0,0,2.3333333333333335
0,0,5.6,2.16771853922,5.2727272727272725,2.14415490114,3.5833333333333335
5.75,2.13818836366,5.466666666666667,2.07476187943,5.461538461538462,2.07355325501,3.6666666666666665
0,0,4.909090909090909,2.03076006225,6.0,2.10364956949,3.5
5.4375,1.99901378975,5.666666666666667,2.04816733859,5.428571428571429,1.99701471785,3.6666666666666665
5.25,1.9346661876,6.0,1.99709359067,5.0,1.93782311124,3.5
5.2,1.93977485568,5.5,1.96063487612,6.0,1.99007816033,3.5833333333333335
3.0,1.98423190238,3.5,2.03936058833,3.6,2.04854870266,2.3333333333333335
6.0,1.96016066474,0,0,6.0,1.96016170795,4.0
0,0,4.25,2.04804129204,5.583333333333333,2.16661580411,3.5
5.181818181818182,2.04769397865,5.222222222222222,2.030769466,5.333333333333333,2.03706609194,3.5
6.0,2.11120057202,0,0,6.0,2.11479620649,4.0
6.0,2.19185437676,5.473684210526316,2.07895440372,5.5,2.08511258407,3.6666666666666665
5.2727272727272725,1.96976074896,5.333333333333333,1.97401084041,5.0,1.94849766507,3.5
6.0,2.05433096914,6.0,2.05433045782,6.0,2.05432988208,4.0
4.909090909090909,1.98115138941,4.7272727272727275,1.96711569983,5.4,2.01432665569,3.3333333333333335
6.0,1.98684380396,6.0,1.98684382743,0,0,4.0
5.2,1.94164767411,5.25,1.94539715481,5.666666666666667,1.97405013176,3.5
6.0,2.03637641809,6.0,2.03637642853,6.0,2.03637641026,4.0
5.25,1.95788618238,5.5,1.97478590682,0,0,3.5833333333333335
6.0,1.97170066672,6.0,1.97170066254,0,0,4.0
4.666666666666667,1.89340406295,5.428571428571429,1.94803753046,0,0,3.3333333333333335
0,0,6.0,2.16969158288,6.0,2.16969158288,4.0
0,0,4.476190476190476,1.978305614,6.0,2.08160184346,3.3333333333333335
6.0,2.07823838648,0,0,6.0,2.07823859845,4.0
4.875,1.91512081377,5.125,1.9333602731,0,0,3.3333333333333335
5.0,2.06483525849,5.333333333333333,2.09933372354,5.333333333333333,2.08671897697,3.5
6.0,2.02339153938,6.0,2.0337377508,6.0,2.0263490608,4.0
5.0,1.88049522269,5.615384615384615,2.02253110911,0,0,3.6666666666666665
6.0,2.04993243222,6.0,2.05270432453,6.0,2.0483451635,4.0
4.666666666666667,1.98505212472,4.571428571428571,1.97703071558,5.666666666666667,2.05299817861,3.3333333333333335
3.75,1.95218447994,3.25,1.88052350242,0,0,2.3333333333333335
5.666666666666667,2.06057187994,5.5,2.02501495744,5.333333333333333,1.98723572931,3.6666666666666665
0,0,4.4,1.97649604973,6.0,2.08652332011,3.3333333333333335
6.0,1.9489911558,6.0,1.94899116771,0,0,4.0
5.384615384615385,2.06814440267,5.25,2.04006406625,5.133333333333334,2.04018743139,3.5
5.2,1.93971539515,0,0,5.666666666666667,1.97111452945,3.5833333333333335
6.0,2.0789535208,0,0,6.0,2.07895352193,4.0
6.0,1.98163756215,6.0,1.98878825209,0,0,4.0
5.166666666666667,1.99195209037,0,0,6.0,2.04560610645,3.5833333333333335
6.0,2.19650205975,6.0,2.19650149649,6.0,2.18852210791,4.0
3.0,2.03377952769,0,0,3.5714285714285716,2.08141406277,2.3333333333333335
5.454545454545454,1.95181970219,5.2,1.93473858964,0,0,3.5833333333333335
5.333333333333333,2.02944494888,5.0,2.00387963574,6.0,2.07107090343,3.5
5.5,1.97590238227,5.5,1.97590237446,0,0,3.6666666666666665
6.0,2.15517792588,6.0,2.1551779404,6.0,2.15517793041,4.0
5.071428571428571,1.96767967977,5.357142857142857,1.99002943296,5.5,1.99823093942,3.5
6.0,2.12166673104,5.4,2.08321817965,5.6,2.0967398427,3.6666666666666665
6.0,2.21132808986,6.0,2.21133093633,6.0,2.20383161629,4.0
6.0,1.96413012516,6.0,1.96413012718,0,0,4.0
0,0,4.0,2.04287131806,5.333333333333333,2.18623661901,3.5
5.0,2.00053066596,4.625,1.97122779592,5.6,2.03925231565,3.3333333333333335
5.666666666666667,2.12939630702,5.466666666666667,2.08359964472,5.5,2.0914637186,3.6666666666666665
5.111111111111111,1.99428939762,6.0,2.05191162031,5.2,2.00163839561,3.5
4.8,2.07494388991,6.0,2.16344984033,5.8,2.1512211838,3.6666666666666665
6.0,2.07895352412,0,0,6.0,2.07895352075,4.0
5.857142857142857,2.04985348057,5.0,1.9972861983,5.333333333333333,2.01292755408,3.5
6.0,2.10272649877,0,0,6.0,2.10272649241,4.0
5.333333333333333,1.9968296172,5.384615384615385,1.99981455505,0,0,3.5833333333333335
5.3125,1.98203384077,5.333333333333333,1.98186015574,4.75,1.93084654219,3.5
5.173913043478261,1.95994019071,5.0,1.94508997747,5.8,1.98866473757,3.5
5.5,1.98922281306,5.6,2.01019279387,5.25,1.93330289135,3.6666666666666665
2.5,2.04832182496,0,0,2.5,2.0484844892,1.6666666666666667
6.0,1.98943199317,6.0,1.98943199339,0,0,4.0
6.0,2.01686120265,6.0,2.01718232003,6.0,2.02490618136,4.0
5.0,2.01209429567,6.0,2.0802649024,5.0,2.01209143279,3.6666666666666665
4.8,1.96512999507,4.857142857142857,1.96955283024,5.5,2.01297703012,3.3333333333333335
5.285714285714286,1.92110252654,6.0,1.96431639088,0,0,3.5833333333333335
6.0,1.96515316671,6.0,1.96515314843,6.0,1.96515317839,4.0
0,0,6.0,2.09551467759,6.0,2.10622838944,4.0
0,0,6.0,2.1373181634,6.0,2.1373174284,4.0
3.0,1.95972001673,3.0,1.95972001673,4.0,2.06707812335,2.3333333333333335
0,0,6.0,2.21768472883,5.333333333333333,2.172583421,3.6666666666666665
6.0,2.03637641753,6.0,2.03637639787,6.0,2.03637641891,4.0
4.7272727272727275,1.9722702225,4.6,1.96181473266,5.636363636363637,2.03322042825,3.3333333333333335
5.3076923076923075,1.92602650169,5.0,1.9162004443,0,0,3.5
6.0,2.19851115875,5.5,2.09115506554,5.461538461538462,2.08208272054,3.6666666666666665
5.0,2.04569381471,5.285714285714286,2.0485909758,5.222222222222222,2.03702269757,3.5
6.0,1.98185648042,6.0,1.98185646252,0,0,4.0
5.333333333333333,1.93159647925,0,0,4.0,1.80506683425,3.5
4.666666666666667,1.96720240875,4.769230769230769,1.97548665568,5.6,2.03140532252,3.3333333333333335
5.333333333333333,1.93400295015,0,0,4.0,1.81329369863,3.5
6.0,2.07528333689,6.0,2.07528333497,6.0,2.07528333025,4.0
5.333333333333333,1.95829049099,5.428571428571429,1.96443136464,0,0,3.5833333333333335
0,0,4.0,2.03676445781,5.538461538461538,2.18689122453,3.5
0,0,4.153846153846154,1.98943907866,5.578947368421052,2.0987595672,3.3333333333333335
4.769230769230769,1.93980359143,4.857142857142857,1.94667107995,6.0,2.017635128,3.3333333333333335
5.4,2.02045934666,6.0,2.05798406658,5.2,2.00594360983,3.5833333333333335
5.461538461538462,2.04255917317,5.428571428571429,2.03493565569,5.583333333333333,2.069943143,3.6666666666666665
6.0,2.18041055382,0,0,6.0,2.2028793321,4.0
6.0,2.17579421043,0,0,5.076923076923077,2.12825371435,3.5
5.333333333333333,2.07326940457,5.5,2.08566526076,5.6,2.09190166793,3.6666666666666665
6.0,1.98888904871,6.0,1.98888902433,6.0,1.98888902212,4.0
0,0,5.25,2.04453264661,5.25,2.04453587809,3.5
5.384615384615385,1.96477687006,4.0,1.83913388178,6.0,2.00233333591,3.5833333333333335
5.526315789473684,1.99779254906,5.0,1.95547964371,4.666666666666667,1.94523143812,3.5
4.588235294117647,1.94587238392,5.0,1.97760141579,5.636363636363637,2.01751858491,3.3333333333333335
5.571428571428571,2.02760591698,5.583333333333333,2.03013098375,5.166666666666667,1.93482980497,3.6666666666666665
0,0,6.0,2.19192466496,6.0,2.21378641935,4.0
3.6666666666666665,1.92097590957,3.0,1.81717367066,0,0,2.3333333333333335
5.333333333333333,2.10240066309,5.0,2.06058093088,5.238095238095238,2.10187009931,3.5
5.333333333333333,2.02124857506,5.0,1.99631172861,5.6,2.03927730426,3.5833333333333335
3.6,1.92254956026,3.3333333333333335,1.8841109274,0,0,2.3333333333333335
6.0,1.96515317015,6.0,1.96515314843,6.0,1.96515314395,4.0
5.222222222222222,1.93124293941,5.666666666666667,1.96226131556,5.0,1.92127802073,3.5
3.6,1.92254956026,3.3333333333333335,1.8841109274,0,0,2.3333333333333335
4.75,2.0178746103,5.0,2.03638459224,5.111111111111111,2.04403001957,3.3333333333333335
0,0,6.0,2.23169229673,5.2,2.1758127485,3.5
6.0,2.03535443801,6.0,2.03535444145,6.0,2.03535444027,4.0
4.571428571428571,1.94672699396,4.75,1.96138276319,5.8,2.02930467303,3.3333333333333335
5.52,1.97483332024,5.333333333333333,1.93449834138,5.5,1.97064268151,3.6666666666666665
0,0,4.0,2.00840313195,5.666666666666667,2.17419868719,3.5
0,0,6.0,2.23906234749,5.285714285714286,2.1898013677,3.5833333333333335
0,0,6.0,2.04023968431,6.0,2.04023966161,4.0
6.0,1.9489911558,6.0,1.94899116771,0,0,4.0
5.333333333333333,2.05399790704,5.181818181818182,2.02574596334,5.428571428571429,2.03346988598,3.5
0,0,5.285714285714286,2.01995325853,5.0,2.02049868144,3.5
0,0,6.0,2.1535037947,6.0,2.15350380278,4.0
0,0,6.0,2.05842334404,6.0,2.05375928024,4.0
5.0,2.01235524667,5.2,2.02798381075,5.6,2.05588157679,3.5
0,0,6.0,2.06619995236,6.0,2.05271357116,4.0
3.6666666666666665,1.98436485509,3.0,1.89274753616,4.0,2.01872134969,2.3333333333333335
6.0,2.01279755662,6.0,2.010231327,6.0,2.01792770887,4.0
6.0,2.06168795596,6.0,2.06591728159,6.0,2.06629371129,4.0
5.428571428571429,2.01539719738,5.333333333333333,2.00819780199,5.333333333333333,2.00879306236,3.5833333333333335
6.0,2.06720475082,6.0,2.07443723559,6.0,2.07414880499,4.0
0,0,5.117647058823529,2.00854852999,5.933333333333334,2.20151177521,3.6666666666666665
5.777777777777778,2.04592579895,5.0,1.99203292213,4.8,1.97578139205,3.5833333333333335
5.5,2.05408868684,5.25,1.9945984963,5.666666666666667,2.09083262806,3.6666666666666665
5.4,2.0271151414,5.0,1.99693934639,5.5,2.0335821092,3.5833333333333335
6.0,1.98684382203,6.0,1.98684381452,0,0,4.0
5.333333333333333,1.99971809795,5.3,1.99268405268,4.666666666666667,1.92710370433,3.5
6.0,2.01563394285,6.0,2.01811653039,6.0,2.01504859651,4.0
0,0,6.0,2.17160940408,6.0,2.18589277009,4.0
0,0,5.133333333333334,2.0238716222,5.823529411764706,2.19159706523,3.6666666666666665
5.266666666666667,1.91327456391,5.0,1.91396061489,0,0,3.5
4.7272727272727275,1.98778316613,4.857142857142857,1.99779901987,5.285714285714286,2.02735932336,3.3333333333333335
5.142857142857143,2.01845132189,5.5,2.04415112527,5.6,2.04994552387,3.5833333333333335
6.0,2.17728979755,6.0,2.19131272735,6.0,2.19953117351,4.0
5.0,2.0079755346,5.3,2.03477699869,5.25,2.04272202254,3.5
5.714285714285714,2.05304208717,5.5,2.02730215124,4.4,1.9466338007,3.5
5.4,2.10800966649,0,0,5.181818181818182,2.10056104061,3.5
5.333333333333333,1.93745432002,5.0,1.9134245803,0,0,3.5
5.0,2.04325678119,5.466666666666667,2.10415344412,5.066666666666666,2.06310836578,3.5
5.36,1.95441830856,5.0,1.92749728981,4.666666666666667,1.88459935589,3.5
0,0,5.4,2.13549229017,5.181818181818182,2.12792293772,3.5
4.615384615384615,1.95293591149,4.888888888888889,1.97457529033,5.6,2.02094538784,3.3333333333333335
5.285714285714286,1.93751891294,6.0,1.98059806247,4.0,1.81984093622,3.5
0,0,6.0,2.10495091549,6.0,2.10495091189,4.0
6.0,2.04948561186,6.0,2.04948560129,6.0,2.04948559576,4.0
5.25,1.96039101292,6.0,2.00767883502,4.8,1.92492773904,3.5
0,0,6.0,2.20207212525,6.0,2.20207214908,4.0
5.214285714285714,1.95869479857,5.277777777777778,1.95595480114,0,0,3.5
5.666666666666667,2.00792263793,0,0,4.0,1.85491334619,3.5
6.0,1.95656028745,6.0,1.95656028849,0,0,4.0
5.333333333333333,2.01408676232,5.0,1.98773104739,5.6,2.03016598541,3.5833333333333335
5.533333333333333,1.94628544641,5.0,1.82724887411,5.0,1.82724887411,3.6666666666666665
6.0,2.02020428825,6.0,2.02020428578,6.0,2.02020430036,4.0
5.4,2.01862626616,5.461538461538462,2.0327731801,5.666666666666667,2.07771043616,3.6666666666666665
4.5,1.96115260711,4.571428571428571,1.96730871484,5.6923076923076925,2.04367772688,3.3333333333333335
5.333333333333333,2.08111148527,5.5,2.10798948486,5.166666666666667,2.06319234005,3.5
5.538461538461538,2.0416534324,5.5,2.03315050209,5.444444444444445,2.02065639375,3.6666666666666665
5.75,2.05416851314,4.666666666666667,1.97283899404,5.2,2.0171891356,3.5833333333333335
0,0,6.0,2.16969159412,6.0,2.16969157966,4.0
5.230769230769231,1.95320406701,6.0,2.00100547029,0,0,3.5833333333333335
5.4,1.98394609233,5.5,1.98996708907,6.0,2.02071713585,3.6666666666666665
5.333333333333333,2.00030334927,5.0,1.97764708287,4.571428571428571,1.94366268326,3.3333333333333335
5.111111111111111,1.97681269861,5.5,2.00404768012,6.0,2.03482034163,3.5833333333333335
5.428571428571429,2.03146342146,5.0,2.01024289112,5.181818181818182,2.02415066493,3.5
5.25,2.01726948801,4.666666666666667,1.96987133408,6.0,2.06632683166,3.5833333333333335
5.310344827586207,1.93379064449,4.0,1.80762423924,5.0,1.89218761524,3.5
6.0,2.06977372465,5.384615384615385,2.03116707261,5.0,2.0025379728,3.5833333333333335
5.0,2.09127652573,5.0,2.09019080922,5.6,2.13640424918,3.5833333333333335
5.5,2.1258298901,6.0,2.23705333709,5.454545454545454,2.11470755433,3.6666666666666665
6.0,1.9818564708,6.0,1.98185647214,0,0,4.0
3.5,2.04777690193,0,0,3.5,2.04777690193,2.3333333333333335
5.6,2.0560833216,5.333333333333333,2.03793160448,5.2,2.02866136486,3.5833333333333335
5.2,2.01893499253,5.428571428571429,2.01892863952,5.2,2.00846267929,3.5
0,0,6.0,2.13442141079,6.0,2.13615240226,4.0
4.666666666666667,2.03945263839,4.5,2.02550758723,5.238095238095238,2.08052715274,3.3333333333333335
5.333333333333333,1.92649142769,4.0,1.81412632937,0,0,3.3333333333333335
6.0,2.11104121445,6.0,2.11489673261,6.0,2.12116594634,4.0
5.5,1.98982312375,5.333333333333333,1.97848648404,0,0,3.5833333333333335
5.222222222222222,2.00684706897,5.666666666666667,2.11195322847,5.571428571428571,2.09084216022,3.6666666666666665
5.285714285714286,1.95356864507,5.583333333333333,2.01916467753,5.0,1.88324968776,3.6666666666666665
6.0,2.13338195641,6.0,2.12755997663,6.0,2.12539675774,4.0
5.230769230769231,1.95972208936,0,0,6.0,2.00763802242,3.5833333333333335
5.666666666666667,2.00258998652,5.4,1.98539328968,0,0,3.6666666666666665
5.0,1.98629573269,5.416666666666667,2.09818053327,5.611111111111111,2.14470688712,3.6666666666666665
4.909090909090909,1.98115138941,4.7272727272727275,1.96711569983,5.4,2.01432665569,3.3333333333333335
4.571428571428571,1.93636576097,5.0,1.96996717106,5.75,2.016716959,3.3333333333333335
5.285714285714286,1.92115449729,6.0,1.96399590461,0,0,3.5833333333333335
5.111111111111111,1.93784597762,5.428571428571429,1.95986897462,0,0,3.5
5.0,1.99819750819,6.0,2.06626858125,5.2,2.01430603512,3.5
0,0,4.857142857142857,1.9745672451,6.0,2.047303753,3.3333333333333335
5.666666666666667,2.03387589636,0,0,5.0,2.00128574308,3.6666666666666665
6.0,1.98670025113,6.0,1.98432117358,0,0,4.0
6.0,2.09976825439,6.0,2.10783413897,6.0,2.10817020085,4.0
3.4,1.95137454591,0,0,3.6666666666666665,1.98023869086,2.3333333333333335
5.142857142857143,1.92726413252,6.0,1.98083071808,6.0,1.98189163786,3.5
6.0,2.06331144491,6.0,2.06562695605,6.0,2.06061240007,4.0
0,0,6.0,2.051717276,6.0,2.05172276951,4.0
0,0,5.333333333333333,2.18074004062,5.538461538461538,2.19578771406,3.6666666666666665
6.0,2.03433260585,6.0,2.03433258816,6.0,2.03433260434,4.0
6.0,1.97170067164,6.0,1.97170065566,0,0,4.0
6.0,1.98808051315,6.0,2.00478019607,0,0,4.0
5.52,1.98703353879,5.0,1.86565805468,5.5,1.98278963761,3.6666666666666665
5.333333333333333,1.952834267,4.0,1.82424659995,5.0,1.92152298823,3.5
0,0,5.0,2.01798149812,5.695652173913044,2.20142479356,3.6666666666666665
5.6,2.16206688848,5.333333333333333,2.11291203014,5.166666666666667,2.12349776669,3.5
5.428571428571429,2.00095071026,5.428571428571429,2.00099298715,5.0,1.96978911187,3.5833333333333335
6.0,1.98577504878,6.0,1.97944762,0,0,4.0
0,0,4.333333333333333,1.98067906363,5.857142857142857,2.08904492519,3.3333333333333335
5.5,2.05915442944,5.3076923076923075,2.01375276182,5.7272727272727275,2.10888004685,3.6666666666666665
6.0,2.00766276546,0,0,6.0,2.00766275344,4.0
5.214285714285714,2.03966136463,5.75,2.08160551196,5.142857142857143,2.0339380325,3.5
6.0,2.14657409415,6.0,2.14657411463,6.0,2.1465741177,4.0
6.0,2.02549205481,6.0,2.02691932638,6.0,2.02154587124,4.0
6.0,2.10662292937,6.0,2.10662289873,6.0,2.1066229303,4.0
4.571428571428571,1.93119861415,4.909090909090909,1.95823592925,6.0,2.02478932027,3.3333333333333335
6.0,2.05152879001,6.0,2.0515288004,6.0,2.05152878741,4.0
5.25,1.94852609962,5.25,1.95480598414,0,0,3.5
0,0,4.8,2.04200601474,6.0,2.10511147701,3.5
5.4,2.03827858764,4.0,1.90702681422,5.6,2.05165220027,3.5833333333333335
5.454545454545454,1.99927201534,6.0,2.03087761223,5.0,1.96620845173,3.5833333333333335
5.241379310344827,1.92677599585,6.0,1.98797465259,5.0,1.91583330759,3.5
3.5,1.99285016284,3.6666666666666665,2.01104008776,3.3333333333333335,1.97284124541,2.3333333333333335
5.6,1.9504195334,4.0,1.83288400616,0,0,3.6666666666666665
5.8,1.97411530701,4.333333333333333,1.86618350737,0,0,3.5
5.0,1.92404186236,5.666666666666667,1.96951834829,0,0,3.5
0,0,4.0,2.01989217398,5.538461538461538,2.17738002338,3.5
6.0,2.00328813846,6.0,2.01039715083,6.0,2.01324485397,4.0
5.0,2.06201462426,4.857142857142857,2.0516971219,5.0476190476190474,2.06532401181,3.3333333333333335
5.0,1.93852618976,5.571428571428571,2.08021074441,5.444444444444445,2.05129552917,3.6666666666666665
5.5,2.13796918084,0,0,5.5,2.13796917145,3.6666666666666665
6.0,2.03955339859,6.0,2.0395532962,6.0,2.04823446953,4.0
6.0,2.18913144329,0,0,6.0,2.21096018179,4.0
5.625,2.06444521222,5.4,2.01428896936,5.363636363636363,2.00578791125,3.6666666666666665
5.466666666666667,1.99617581495,5.583333333333333,2.02118476551,5.4,1.9813998127,3.6666666666666665
5.590909090909091,1.98508643902,5.125,1.88229449177,6.0,2.06218041444,3.6666666666666665
6.0,1.97428162682,6.0,1.97428163266,0,0,4.0
5.538461538461538,1.95156701042,5.333333333333333,1.90860214314,0,0,3.6666666666666665
0,0,5.142857142857143,2.03202524352,5.777777777777778,2.18812257054,3.6666666666666665
5.0,1.93881735268,5.75,1.99018144241,0,0,3.5833333333333335
5.277777777777778,1.95333833207,5.25,1.9681538273,5.0,1.94575588573,3.5
6.0,1.96515316716,6.0,1.9651531739,6.0,1.96515314843,4.0
5.2727272727272725,1.96961040985,5.333333333333333,1.97346774128,6.0,2.01508195643,3.5833333333333335
5.066666666666666,1.89337016564,4.0,1.79973158004,0,0,3.3333333333333335
5.291666666666667,1.95199880598,5.4,1.95269786167,4.666666666666667,1.90427844261,3.5
5.142857142857143,2.04103298042,6.0,2.09704695699,5.142857142857143,2.04020929361,3.5
6.0,2.07895353074,0,0,6.0,2.07895351199,4.0
