number_of_total_atoms,percent_atom_al,percent_atom_ga,percent_atom_in,lattice_vector_1_ang,lattice_vector_2_ang,lattice_vector_3_ang,lattice_angle_alpha_degree,lattice_angle_beta_degree,lattice_angle_gamma_degree,formation_energy_ev_natom,bandgap_energy_ev,avg_rs_max,avg_rCovalent,avg_vIonic,avg_electronegativity,avg_rp_max,avg_LUMO,avg_IP,avg_rd_max,avg_EA,avg_HOMO,avg_rIonic,avg_vCovalent,avg_mass,lattice_angle_alpha_degree_r,lattice_angle_beta_degree_r,lattice_angle_gamma_degree_r,vol,atomic_density,SG_33,SG_194,SG_227,SG_167,SG_12,SG_206
80.0,0.5625,0.3125,0.125,24.304000000000002,6.079,5.89,89.9995,104.2147,90.0002,0.0895,2.6211,1.0812499999999998,1.2393750000000001,1.7341512583125,1.6937499999999999,1.433125,0.33449999999999996,-5.7616125,2.666875,-0.2170125,-2.7188125,0.7081250000000001,8.050295832249999,51.3178029625,1.5707876001486365,1.8188896439781344,1.5707998174534008,843.5684270377506,0.09483522312579382,0,0,0,0,1,0
80.0,0.3438,0.375,0.2812,24.4901,6.2287,6.0949,89.9998,104.5639,90.0001,0.1102,1.6981,1.066252,1.272802,2.110776775767,1.7328039999999998,1.405318,0.3707024,-5.7261058799999995,2.424746,-0.21652844000000002,-2.7345894,0.7459260000000001,8.776195141919201,67.70919957068,1.5707928361363925,1.8249843337260987,1.5707980721241486,899.8509876045149,0.08890360859964967,0,0,0,0,1,0
80.0,0.0,0.1875,0.8125,24.7073,6.6238,6.7113,90.0003,105.75399999999999,90.0,0.1576,0.8566,1.07125,1.3825,3.1715739191249996,1.785625,1.3787500000000001,0.5890625,-5.59005,1.98125,-0.274175,-2.7742500000000003,0.8625,11.171055277375,106.36268749999999,1.5708015627826524,1.8457554971540833,1.5707963267948966,1057.0879920134287,0.07567960340522317,0,0,0,0,1,0
80.0,0.0625,0.1875,0.75,10.0425,10.0424,10.0426,90.0014,90.0014,89.9981,0.1125,0.9232,1.07375,1.369375,3.0346431200625004,1.775,1.385625,0.5686249999999999,-5.6052125,2.0543750000000003,-0.27066250000000003,-2.7688125,0.848125,10.885241817,100.8729086625,1.5708207614044245,1.5708207614044245,1.5707631655391086,1012.8042630036505,0.07898860907510977,0,0,0,0,0,1
30.0,0.3333,0.5833,0.0833,5.0204,5.02,13.5528,89.9953,90.0058,120.0006,0.1196,2.907,1.044893,1.2332049999999999,1.791745465839,1.74066,1.3915260000000003,0.2563769,-5.78149548,2.458093,-0.17451076999999998,-2.7243929000000007,0.706591,7.909094845952999,59.22671211538,1.5707142963200529,1.570897555891512,2.0944055743687073,295.80061384397,0.10141966783011651,0,0,0,1,0,0
80.0,0.1875,0.125,0.6875,24.5453,6.5005,6.5445,90.0001,105.5264,90.0001,0.2642,0.9051,1.085,1.3556249999999999,2.8633042565625,1.751875,1.403125,0.5630625,-5.6179875,2.186875,-0.2764125,-2.7611875,0.831875,10.587834047125,92.7117884875,1.5707980721241486,1.841783127776544,1.5707980721241486,1006.112514337873,0.07951396972002514,0,0,0,0,1,0
80.0,0.3438,0.3438,0.3125,9.5367,9.5364,9.5365,90.0029,90.00299999999999,89.9969,0.2227,2.0736,1.069481,1.2791839999999999,2.1623040391040997,1.732046,1.407329,0.38839989999999996,-5.71789866,2.418076,-0.22293696999999998,-2.7364901999999995,0.752256,8.914284713309,69.12764537068,1.5708469413432042,1.570848686672456,1.5707422215880849,867.3044834754558,0.09223980911458525,0,0,0,0,0,1
80.0,0.4688,0.5312,0.0,6.2323,6.2322,23.7461,90.0183,89.9988,120.0005,0.2169,2.656,1.0556320000000001,1.215312,1.5806903592672001,1.71624,1.409696,0.2415744,-5.80029184,2.60536,-0.17757615999999998,-2.715592,0.6859360000000001,7.5192397193024,49.68580289568,1.5711157220480114,1.5707753828438729,2.094403829039455,798.7492083247821,0.10015659379216678,0,1,0,0,0,0
80.0,0.4688,0.125,0.4062,9.5675,9.5671,9.5673,90.0017,90.0023,89.9984,0.2515,1.9352,1.096252,1.296552,2.247006116142,1.704054,1.434068,0.4710774,-5.68623088,2.515996,-0.26060344,-2.7367144000000003,0.7671760000000001,9.3014448246692,68.00339189568001,1.5708259973921805,1.5708364693676926,1.5707684015268648,875.7258627710457,0.091352789041604,0,0,0,0,0,1
40.0,0.6875,0.1875,0.125,5.8505,5.85,14.0496,90.0045,89.99600000000001,119.9991,0.3244,1.7881,1.09875,1.238125,1.6653351294375,1.66875,1.4543750000000002,0.36424999999999996,-5.7568375000000005,2.785625,-0.23553749999999998,-2.7144375,0.704375,8.02710721325,45.9751202875,1.5708748666112362,1.5707265136248172,2.0943793944299274,416.43514843476015,0.09605337145614765,0,0,1,0,0,0
80.0,0.5312,0.0,0.4688,6.5601,6.5597,24.3019,90.0163,90.0132,119.9936,0.4474,1.1934,1.1112479999999998,1.3084479999999998,2.315339875608,1.689696,1.448432,0.5212976,-5.66626912,2.561504,-0.28264656,-2.7377856,0.7778240000000001,9.5645269675808,68.15927170431999,1.5710808154629716,1.57102671025616,2.094283401321068,905.7185138257944,0.08832766337311194,0,1,0,0,0,0
80.0,0.5312,0.4688,0.0,9.1811,9.1807,9.1806,90.0043,90.0045,89.9961,0.1042,3.4436,1.064368,1.214688,1.5463373477327997,1.7037600000000002,1.420304,0.25642560000000003,-5.79790816,2.66464,-0.18682384,-2.7134080000000003,0.684064,7.5076639606976,47.01873570432,1.5708713759527322,1.5708748666112362,1.5707282589540688,773.8228963852273,0.1033828287760745,0,0,0,0,0,1
80.0,0.0,0.5,0.5,24.7897,6.4489,6.3896,90.0003,105.0105,90.0,0.017,1.2649,1.04,1.3199999999999998,2.658960246,1.795,1.3599999999999999,0.4125,-5.6777999999999995,2.05,-0.2103,-2.758,0.8,9.799959523,92.2705,1.5708015627826524,1.8327789741655052,1.5707963267948966,986.6270760346164,0.08108433464195053,0,0,0,0,1,0
80.0,0.5938,0.0,0.4062,6.4947,6.4943,24.1745,90.0152,90.0144,119.9951,0.3468,1.6144,1.113752,1.295302,2.1781899872670003,1.679054,1.4553180000000001,0.5008273999999999,-5.68145588,2.634746,-0.27912844,-2.7323394,0.763426,9.278256205669202,62.660709220680005,1.5710616168411997,1.5710476542071836,2.0943095812598473,883.0818471809245,0.09059182934785175,0,1,0,0,0,0
80.0,0.3125,0.0625,0.625,6.744,6.7435,24.6676,90.01700000000001,90.0043,119.9897,0.3107,0.9540000000000001,1.09625,1.341875,2.6919653930624996,1.7287500000000002,1.4206249999999998,0.5574999999999999,-5.6307624999999994,2.319375,-0.2821625,-2.7535624999999997,0.815625,10.290426277249999,84.55066831250001,1.571093032767736,1.5708713759527322,2.09421533348024,971.6402229319189,0.08233500231042355,0,1,0,0,0,0
80.0,0.0938,0.125,0.7812,10.0571,10.057,10.0572,90.0011,90.0012,89.9985,0.1171,0.9818,1.081252,1.3753019999999998,3.068590910517,1.767804,1.392818,0.5937024,-5.59525588,2.0772459999999997,-0.28167844,-2.7693394,0.853426,11.0163255869192,100.94206492068,1.5708155254166685,1.5708172707459205,1.5707701468561168,1017.2279976096806,0.07864510236445213,0,0,0,0,0,1
80.0,0.75,0.0625,0.1875,6.2856,6.2852,23.7758,90.0123,90.0104,120.0003,0.41200000000000003,2.3208,1.11375,1.25,1.733449799625,1.654375,1.46875,0.4144375,-5.7369,2.8312500000000003,-0.257575,-2.7155000000000005,0.7150000000000001,8.289732054625,46.12221645,1.5710110022928918,1.5709778410371038,2.0944003383809515,813.4488798833509,0.09834668407370854,0,1,0,0,0,0
80.0,0.3125,0.4375,0.25,10.3756,8.8856,9.5089,90.0006,90.001,90.0009,0.2354,1.8717,1.0587499999999999,1.266875,2.0768289853125,1.74,1.398125,0.34562499999999996,-5.736062500000001,2.401875,-0.2055125,-2.7340625000000003,0.740625,8.645111372,67.6400433125,1.5708067987704086,1.5708137800874167,1.5708120347581647,876.6581191693574,0.09125564259394622,1,0,0,0,0,0
80.0,0.3438,0.0,0.6562,6.7573,6.7568,24.6844,90.0188,90.0056,119.9897,0.3714,0.7115,1.103752,1.347802,2.7259131835169996,1.7215540000000003,1.427818,0.5825774,-5.62080588,2.3422460000000003,-0.29317844,-2.7540894,0.820926,10.4215100471692,84.61982457068001,1.5711244486942715,1.5708940652330081,2.09421533348024,976.1408648165911,0.08195538460018406,0,1,0,0,0,0
40.0,0.4375,0.5625,0.0,5.02,8.626,9.2491,90.0008,90.0022,90.0018,0.0558,2.9649,1.05125,1.215625,1.5979219179375,1.7225000000000001,1.404375,0.234125,-5.8014875,2.575625,-0.1729375,-2.7166875,0.686875,7.5250461495,51.0236106375,1.5708102894289124,1.5708347240384404,1.5708277427214326,400.50933720006395,0.09987282763402604,1,0,0,0,0,0
40.0,0.1875,0.25,0.5625,6.2406,6.2359,15.3003,90.0326,86.7734,120.0031,0.3358,0.7567,1.0725,1.330625,2.6582587873124996,1.755625,1.395625,0.4924375,-5.6530875,2.214375,-0.2508625,-2.7546875,0.806875,10.039395745375,87.0749134875,1.571365304131047,1.5144815331500474,2.0944492076000074,514.555810533676,0.07773695132995127,0,0,1,0,0,0
40.0,0.0,0.25,0.75,10.9686,6.2964,15.7593,100.383,98.8565,30.3211,0.3435,0.35200000000000004,1.0650000000000002,1.3699999999999999,3.0690511845,1.7875,1.375,0.55375,-5.607600000000001,1.995,-0.2614,-2.771,0.8500000000000001,10.8968361265,103.54425,1.7520138630294677,1.725371411997774,0.5292030278264527,540.4633176320802,0.07401057332669883,0,0,1,0,0,0
80.0,0.0,0.4375,0.5625,9.9024,9.9024,9.9023,90.0027,90.0023,89.9964,0.1238,1.1731,1.0462500000000001,1.3325,2.761482980625,1.7931249999999999,1.36375,0.4478125,-5.66025,2.03625,-0.223075,-2.76125,0.8125,10.074178673875,95.0889375,1.5708434506847004,1.5708364693676926,1.5707334949418248,970.9950335562273,0.0823897107969785,0,0,0,0,0,1
40.0,0.25,0.375,0.375,6.1239,6.1212,15.0064,90.0408,87.8012,120.0184,0.2228,1.0719,1.0625,1.2925,2.316282519,1.74875,1.395,0.401375,-5.70335,2.315,-0.2218,-2.74275,0.7675,9.20514398325,75.94825965,1.5715084211297103,1.5324200272020452,2.0947162429755624,486.60018898475624,0.08220300958669188,0,0,1,0,0,0
40.0,0.5,0.5,0.0,9.9492,5.7608,14.1892,90.7074,90.8216,30.2868,0.1897,1.6625,1.06,1.2149999999999999,1.5635138535,1.71,1.415,0.249,-5.7991,2.635,-0.18219999999999997,-2.7145,0.685,7.51345184,48.3522693,1.5831427859235045,1.5851359519292822,0.5286043798930186,410.10767578211164,0.09753536049701206,0,0,1,0,0,0
80.0,0.9062,0.0312,0.0625,9.8901,8.4916,9.1232,90.0055,90.0023,90.0012,0.1067,4.0881,1.123019,1.223316,1.4422278178958998,1.6267040000000001,1.487671,0.3809751,-5.765451340000001,3.0069239999999997,-0.25516302999999996,-2.7032598,0.6852440000000001,7.711556633941,33.80215287932,1.570892319903756,1.5708364693676926,1.5708172707459205,766.1916317777708,0.10441252120488248,1,0,0,0,0,0
80.0,0.7812,0.0938,0.125,6.2299,6.2296,23.671999999999997,90.0122,90.0074,120.0018,0.3426,2.5349,1.1118679999999999,1.237188,1.6137505592328,1.65001,1.470304,0.38655059999999997,-5.753258160000001,2.8746400000000003,-0.24942383999999998,-2.711158,0.7015640000000001,8.0097250244476,41.97024535432,1.5710092569636398,1.5709254811595441,2.0944265183197315,795.6075901744352,0.10055208244363302,0,1,0,0,0,0
80.0,0.4688,0.1875,0.3438,24.3437,6.2281,6.1336,89.9997,104.7716,90.0001,0.1791,2.0443,1.0901109999999998,1.2841939999999998,2.1448312957292996,1.7061069999999998,1.430457,0.43583439999999996,-5.70433462,2.52994,-0.24785969,-2.7337428,0.754766,9.0284250450672,65.19643619568001,1.5707910908071407,1.828609382582491,1.5707980721241486,899.210939850757,0.08896688914091469,0,0,0,0,1,0
80.0,0.4375,0.4062,0.1562,9.3589,9.3586,9.3585,90.0035,90.0037,89.9965,0.1828,2.6664,1.066771,1.246743,1.8539628584753998,1.717633,1.413614,0.322365,-5.75704472,2.541045,-0.20485397,-2.7245367000000003,0.718045,8.209614030735201,58.060477337500004,1.5708574133187163,1.5708609039772201,1.5707352402710768,819.675462344506,0.097599603349327,0,0,0,0,0,1
60.0,0.8333,0.0833,0.0833,9.7932,4.8964,13.3033,89.9868,90.0141,120.0017,0.1012,4.263,1.114893,1.228205,1.516480950339,1.6406600000000002,1.4765260000000002,0.37537689999999996,-5.76239548,2.9330929999999995,-0.24861076999999998,-2.7068929000000006,0.6915910000000001,7.816340369953,37.85598141538,1.5705659433336334,1.5710424182194278,2.0944247729904792,552.4386730083174,0.10860934060475641,0,0,0,1,0,0
80.0,0.0625,0.5625,0.375,9.71,9.7099,9.7097,90.0036,90.0032,89.9955,0.1531,1.5509,1.03625,1.294375,2.4195067123125,1.78625,1.3631250000000001,0.35675,-5.7105125,2.136875,-0.1940125,-2.7493125000000003,0.7731250000000001,9.23992691175,83.9622836625,1.5708591586479685,1.5708521773309605,1.5707177869785571,915.4608915932029,0.08738767623461632,0,0,0,0,0,1
30.0,0.0833,0.25,0.6667,5.3847,5.3842,14.3315,89.9982,90.0005,120.0009,0.1993,1.2931,1.0683319999999998,1.352507,2.8865498155095,1.773339,1.384163,0.5265108999999999,-5.62780858,2.092461,-0.25671854,-2.7637528999999996,0.8308409999999999,10.5159039465122,96.22747276537999,1.5707649108683606,1.5708050534411566,2.0944108103564636,359.83303905206066,0.0833719996335845,0,0,0,1,0,0
80.0,0.4062,0.0625,0.5312,6.6451,6.6447,24.4764,90.0165,90.0085,119.9917,0.34600000000000003,0.9305,1.0998890000000001,1.322056,2.4863308248957,1.7126430000000001,1.430793,0.5267906,-5.65294038,2.42881,-0.27686531000000003,-2.7451321999999996,0.793984,9.8607353661828,76.30891007932,1.5710843061214754,1.570944679781316,2.09425024006528,936.033401362061,0.08546703556047111,0,1,0,0,0,0
80.0,0.0,0.75,0.25,24.8557,6.309,6.1331,90.0002,104.36200000000001,90.0001,0.023,1.5788,1.015,1.27,2.2488693074999997,1.8025,1.345,0.27125,-5.747999999999999,2.105,-0.1592,-2.745,0.7499999999999999,8.7030829195,80.99674999999999,1.5707998174534008,1.8214605139663222,1.5707980721241486,931.7026684941563,0.08586430274939345,0,0,0,0,1,0
40.0,0.1875,0.8125,0.0,5.0784,8.7257,9.3445,89.9983,90.00200000000001,90.00200000000001,0.0512,2.4337,1.0162499999999999,1.218125,1.7355541756875,1.7725,1.361875,0.174625,-5.8110375,2.3381250000000002,-0.1358875,-2.7254375000000004,0.694375,7.5714233875,61.7089759875,1.5707666561976128,1.5708312333799366,1.5708312333799366,414.0790421693662,0.09659991433142671,1,0,0,0,0,0
80.0,0.0,0.3125,0.6875,11.007,9.3773,9.9993,89.999,89.9976,90.0,0.0952,1.0801,1.05875,1.3575,2.9665284498749998,1.7893750000000002,1.3712499999999999,0.5184375,-5.62515,2.00875,-0.24862499999999998,-2.76775,0.8375,10.622616975625,100.7258125,1.5707788735023767,1.570754438892849,1.5707963267948966,1032.087158778586,0.07751283340708867,1,0,0,0,0,0
80.0,0.0,0.5,0.5,24.7897,6.4489,6.3896,90.0003,105.0105,90.0,0.0465,1.3035,1.04,1.3199999999999998,2.658960246,1.795,1.3599999999999999,0.4125,-5.6777999999999995,2.05,-0.2103,-2.758,0.8,9.799959523,92.2705,1.5708015627826524,1.8327789741655052,1.5707963267948966,986.6270760346164,0.08108433464195053,0,0,0,0,1,0
30.0,0.3333,0.4167,0.25,5.1068,5.1064,13.7396,89.9955,90.0052,120.0008,0.2131,2.2697,1.0616619999999999,1.266667,2.0653779814677,1.7358400000000003,1.401661,0.3505754,-5.73526794,2.4216349999999998,-0.20859506,-2.7333345,0.740001,8.6412527857984,66.75102091538,1.5707177869785571,1.5708870839160003,2.0944090650272114,310.2879420447033,0.09668438870782123,0,0,0,1,0,0
80.0,0.3125,0.4375,0.25,24.5308,6.2201,6.0692,89.9998,104.4695,90.0001,0.1013,1.9792,1.0587499999999999,1.266875,2.0768289853125,1.74,1.398125,0.34562499999999996,-5.736062500000001,2.401875,-0.2055125,-2.7340625000000003,0.740625,8.645111372,67.6400433125,1.5707928361363925,1.823336742912216,1.5707980721241486,896.6889999304187,0.08921710872577654,0,0,0,0,1,0
80.0,0.7812,0.1875,0.0312,6.1603,6.16,23.5515,90.0143,90.001,120.0037,0.2814,2.2736,1.1023889999999998,1.218306,1.4597005612707,1.652643,1.464543,0.33354059999999996,-5.779015380000001,2.8950600000000004,-0.23024031,-2.7060072,0.682734,7.5974163021828,37.73336205432,1.571045908877932,1.5708137800874167,2.094459679575519,773.9547432347699,0.10336521702242861,0,1,0,0,0,0
60.0,0.8333,0.0,0.1667,9.8796,4.9396,13.3968,89.9871,90.0137,120.0018,0.1434,3.8698,1.123332,1.2450070000000002,1.6534711652595,1.6383390000000002,1.4816630000000002,0.42251089999999997,-5.739558580000001,2.914961,-0.26566853999999995,-2.7115029,0.7083410000000001,8.1830190255122,41.62387671538,1.5705711793213892,1.57103543690242,2.0944265183197315,566.1805628377616,0.10597326001315402,0,0,0,1,0,0
80.0,0.6562,0.125,0.2188,10.1803,8.7224,9.3511,90.0038,90.0016,90.0009,0.2171,2.7392,1.103748,1.2571979999999998,1.836432808233,1.6721960000000002,1.454682,0.4097976,-5.73169412,2.7352540000000003,-0.25007155999999997,-2.7204106,0.724074,8.4444617450808,51.54283902931999,1.5708626493064723,1.5708242520629283,1.5708120347581647,830.3463395931554,0.09634533951121839,1,0,0,0,0,0
80.0,0.0938,0.125,0.7812,11.0672,9.4186,10.0431,90.0002,89.9972,90.0002,0.2717,0.929,1.081252,1.3753019999999998,3.068590910517,1.767804,1.392818,0.5937024,-5.59525588,2.0772459999999997,-0.28167844,-2.7693394,0.853426,11.0163255869192,100.94206492068,1.5707998174534008,1.5707474575758409,1.5707998174534008,1046.8679354767316,0.07641842613468615,1,0,0,0,0,0
30.0,0.5833,0.4167,0.0,4.9153,4.915,13.3346,89.9909,90.0103,120.0011,0.0573,3.8989999999999996,1.071662,1.214167,1.5176547852177,1.69334,1.4291610000000001,0.26882540000000005,-5.795917940000001,2.714135,-0.19454506,-2.7115845000000003,0.682501,7.4979989442984,44.791905565380006,1.5706375018329648,1.5709760957078518,2.094414301014967,278.98403662349716,0.10753303437388603,0,0,0,1,0,0
80.0,0.75,0.0625,0.1875,10.1018,8.6588,9.2888,90.0046,90.0018,90.001,0.1917,3.0381,1.11375,1.25,1.733449799625,1.654375,1.46875,0.4144375,-5.7369,2.8312500000000003,-0.257575,-2.7155000000000005,0.7150000000000001,8.289732054625,46.12221645,1.5708766119404882,1.5708277427214326,1.5708137800874167,812.486371151338,0.09846319007989708,1,0,0,0,0,0
30.0,0.5833,0.4167,0.0,4.9153,4.915,13.3346,89.9909,90.0103,120.0011,0.0685,3.7834,1.071662,1.214167,1.5176547852177,1.69334,1.4291610000000001,0.26882540000000005,-5.795917940000001,2.714135,-0.19454506,-2.7115845000000003,0.682501,7.4979989442984,44.791905565380006,1.5706375018329648,1.5709760957078518,2.094414301014967,278.98403662349716,0.10753303437388603,0,0,0,1,0,0
80.0,0.8438,0.0312,0.125,9.9886,8.5689,9.2001,90.0052,90.0021,90.0011,0.1729,3.3237,1.120632,1.2365620000000002,1.5792874418922,1.6374900000000001,1.480946,0.40144939999999996,-5.7508668400000005,2.93411,-0.25870116,-2.708967,0.699686,7.9981121640524,39.29462987068,1.5708870839160003,1.5708329787091884,1.5708155254166685,787.4486489823173,0.10159392628762572,1,0,0,0,0,0
80.0,0.2812,0.7188,0.0,6.2921,6.2921,23.8872,90.0133,90.0015,119.99799999999999,0.2053,2.3705,1.029368,1.217188,1.6839696054828,1.7537600000000002,1.377804,0.1969256,-5.8074581599999995,2.42714,-0.14977384,-2.7221580000000003,0.691564,7.5540411986976,57.70410105432,1.571028455585412,1.5708225067336763,2.0943601958081555,819.0225221206819,0.09767741159651787,0,1,0,0,0,0
40.0,0.625,0.0625,0.3125,10.2227,5.8931,14.517999999999999,95.0021,94.479,30.2538,0.4231,1.9374,1.10875,1.27625,2.0073113977499997,1.6756250000000001,1.4549999999999998,0.45531249999999995,-5.706575,2.6849999999999996,-0.26459999999999995,-2.726375,0.74375,8.861358975375,57.101774125000006,1.658099441308905,1.6489696239917226,0.5280284212398605,438.97270940828497,0.09112183774230102,0,0,1,0,0,0
40.0,0.375,0.3125,0.3125,10.3171,5.9767,14.7204,90.9666,91.1224,30.3317,0.2638,1.5649,1.07375,1.27875,2.1449436554999997,1.725625,1.4125,0.3958125,-5.716125,2.4475,-0.22754999999999997,-2.735125,0.75125,8.907736213375,67.787139475,1.5876666793446736,1.5903859023192808,0.5293880327271641,458.30147291945076,0.08727879433856901,0,0,1,0,0,0
80.0,0.7188,0.0,0.2812,6.3644,6.364,23.9198,90.0126,90.0144,119.9983,0.297,1.7342,1.118752,1.2690519999999998,1.904328389142,1.657804,1.469068,0.4599524,-5.71178088,2.780996,-0.27210344,-2.7214644,0.7346760000000001,8.7066292849192,51.68115154568,1.571016238280648,1.5710476542071836,2.0943654317959113,839.041041717459,0.09534694493161565,0,1,0,0,0,0
40.0,0.5,0.0,0.5,5.2826,9.0207,9.6494,90.0033,90.0001,90.0006,0.2455,1.8514,1.1099999999999999,1.315,2.3836957305,1.695,1.4449999999999998,0.5315,-5.6587,2.525,-0.2844,-2.7405,0.785,9.707205047,70.8997693,1.5708539226602123,1.5707980721241486,1.5708067987704086,459.82044332451727,0.08699047765427446,1,0,0,0,0,0
80.0,0.3438,0.5,0.1562,10.2571,8.7945,9.4174,90.0005,90.0015,90.0012,0.1023,2.3509,1.053752,1.247802,1.905731306517,1.7365540000000002,1.397818,0.3000774,-5.76120588,2.452246,-0.19097844,-2.7280894,0.7209260000000001,8.227756840169201,62.072324570679996,1.5708050534411566,1.5708225067336763,1.5708172707459205,849.50660496774,0.09417231076506814,1,0,0,0,0,0
40.0,0.5625,0.125,0.3125,9.8456,5.7176,14.1245,91.1233,91.3032,30.573,0.2747,1.6894,1.0999999999999999,1.276875,2.0417194621875,1.6881249999999999,1.444375,0.4404375,-5.7089625,2.6256250000000003,-0.2553375,-2.7285625,0.745625,8.872953284874999,59.7731154625,1.590401610282549,1.593541457606887,0.5335995122122263,404.3184569267758,0.09893191694497441,0,0,1,0,0,0
80.0,0.1562,0.1875,0.6562,9.9201,9.9199,9.9201,90.0015,90.0016,89.99799999999999,0.1657,1.2221,1.0773890000000002,1.349556,2.8290085518956998,1.758893,1.395793,0.5379156,-5.62739038,2.16381,-0.26536531,-2.7603822,0.826484,10.4555509059328,92.63115042932,1.5708225067336763,1.5708242520629283,1.5707614202098565,976.2013272309181,0.08195030857715295,0,0,0,0,0,1
20.0,0.125,0.875,0.0,12.3959,3.0668,5.8516,90.0,103.7028,90.0001,0.0049,2.1927,1.0074999999999998,1.21875,1.769962240125,1.785,1.35125,0.15975,-5.8134250000000005,2.27875,-0.126625,-2.727625,0.6962499999999999,7.583017697,64.380317325,1.5707963267948966,1.8099553035371754,1.5707980721241486,216.12138314386544,0.09254058857603464,0,0,0,0,1,0
80.0,0.3438,0.1562,0.5,6.6416,6.6412,24.4832,90.0145,90.006,119.9915,0.3493,1.1997,1.0881319999999999,1.316562,2.4696883651421997,1.7262400000000002,1.4184459999999999,0.4943244,-5.664666840000001,2.3766100000000003,-0.26125116,-2.745967,0.7896860000000001,9.7361815453024,77.57598557067999,1.5710493995364359,1.5709010465500162,2.094246749406776,935.3092932454229,0.08553320337747163,0,1,0,0,0,0
80.0,0.0625,0.4688,0.4688,6.7097,6.7093,24.6548,90.0017,89.9988,119.98899999999999,0.2787,0.857,1.0457290000000001,1.3132570000000001,2.5735567102746,1.783617,1.368886,0.40976,-5.684755279999999,2.1164549999999998,-0.21319602999999998,-2.7544633000000003,0.791955,9.6522356340148,88.1991669625,1.5708259973921805,1.5707753828438729,2.0942031161754757,961.3035749742912,0.0832203292306902,0,1,0,0,0,0
80.0,0.0,0.0938,0.9062,10.2072,10.2072,10.2074,90.0008,90.0008,89.9987,0.0332,0.9594,1.0806200000000001,1.4012399999999998,3.3252760028748,1.7828140000000001,1.384372,0.642003,-5.563739040000001,1.960636,-0.29332727999999997,-2.7791223999999994,0.88124,11.5821646283668,110.588089,1.5708102894289124,1.5708102894289124,1.5707736375146206,1063.4776875825492,0.07522489746056872,0,0,0,0,0,1
60.0,0.75,0.0833,0.1667,9.9209,4.9602,13.4383,89.9886,90.0123,120.0016,0.1515,3.6603,1.11167,1.2458399999999998,1.6993302335418,1.654999,1.467502,0.4026855,-5.74274064,2.835826,-0.25332347999999993,-2.7144184000000005,0.71084,8.1984719212138,45.184240450000004,1.5705973592601692,1.5710110022928918,2.0944230276612275,572.688166448294,0.10476905847751122,0,0,0,1,0,0
80.0,0.375,0.3438,0.2812,9.4959,9.4956,9.4956,90.0029,90.0031,89.9969,0.2152,2.2016,1.07062,1.27249,2.0936002699997998,1.7265639999999998,1.410622,0.378128,-5.72491404,2.454386,-0.22115228,-2.7334974,0.74499,8.7704072626168,66.375665975,1.5708469413432042,1.5708504320017085,1.5707422215880849,856.2112979975657,0.09343488013659386,0,0,0,0,0,1
20.0,0.0,0.5,0.5,12.3949,3.2244,6.3896,90.0003,105.0105,90.0,0.2161,1.0554,1.04,1.3199999999999998,2.658960246,1.795,1.3599999999999999,0.4125,-5.6777999999999995,2.05,-0.2103,-2.758,0.8,9.799959523,92.2705,1.5708015627826524,1.8327789741655052,1.5707963267948966,246.65393920197275,0.08108526490478218,0,0,0,0,1,0
80.0,0.0625,0.0,0.9375,10.2087,10.2087,10.209,90.0004,90.0005,89.9994,0.0448,1.0079,1.0925,1.4068749999999999,3.3422113239374998,1.769375,1.3968749999999999,0.6745625,-5.5525625,2.013125,-0.30898749999999997,-2.7785625,0.885625,11.707899269625,109.3282211625,1.5708033081119046,1.5708050534411566,1.5707858548193845,1063.9570259144325,0.0751910068277832,0,0,0,0,0,1
80.0,0.0,0.5,0.5,24.7897,6.4489,6.3896,90.0003,105.0105,90.0,0.019,1.3024,1.04,1.3199999999999998,2.658960246,1.795,1.3599999999999999,0.4125,-5.6777999999999995,2.05,-0.2103,-2.758,0.8,9.799959523,92.2705,1.5708015627826524,1.8327789741655052,1.5707963267948966,986.6270760346164,0.08108433464195053,0,0,0,0,1,0
80.0,0.0,0.0938,0.9062,10.2072,10.2072,10.2074,90.0008,90.0008,89.9987,0.0332,0.9596,1.0806200000000001,1.4012399999999998,3.3252760028748,1.7828140000000001,1.384372,0.642003,-5.563739040000001,1.960636,-0.29332727999999997,-2.7791223999999994,0.88124,11.5821646283668,110.588089,1.5708102894289124,1.5708102894289124,1.5707736375146206,1063.4776875825492,0.07522489746056872,0,0,0,0,0,1
80.0,0.0,0.4062,0.5938,9.9301,9.9301,9.9301,90.0025,90.0022,89.9966,0.1212,1.2015,1.0493800000000002,1.33876,2.8128263661251998,1.792186,1.365628,0.465497,-5.65146096,2.029364,-0.22947272,-2.7628776,0.8187599999999999,10.2115076246332,96.500411,1.5708399600261964,1.5708347240384404,1.5707369856003288,979.1762353900435,0.08170132924859326,0,0,0,0,0,1
80.0,0.625,0.0938,0.2812,24.1978,6.1487,6.0376,89.9995,104.6619,90.0002,0.1531,2.3656,1.10562,1.26999,1.9559680122498,1.676564,1.453122,0.437628,-5.71536404,2.691886,-0.25820228,-2.7247474,0.73749,8.7240300246168,55.690300625000006,1.5707876001486365,1.8266947563930531,1.5707998174534008,869.0522612562801,0.09205430279227858,0,0,0,0,1,0
